tt	Пекин — Кытай башкаласы. Исемлектә минем телем юк! Хәерле кич, ни хәлләр? Минем әтием табиб. Нәрсәдән? Белоруссияда төрле дин вәкилләре яши. Германия — парламент республикасы. Алмания — парламент җөмһүрияте. Алар дини ирек өчен көрәште. Кар ява башлады. Рәхмәт! Хәерле иртә! Сез ул хатынны кайда күрдегез? Ни хәлләр бар? Хәлләр ничек? Интернетта татар телендә сайтлар аз. Интернетта татарча сайтлар аз. Бу алма кып-кызыл. Борылып карама. Тизрәк әйләнеп кайт. Мин сине яратам. Мин сине сөям. Өстәлдә алма бар. Өстәлдә бер алма бар. Өстәл астында алма бар.
ty	ʻUa ʻamu te tāne i te iʻa. 'Ia ora na! E aha tō 'oe huru? Maita'i roa! Māuruuru! Māuruuru roa! 'E! E'ita! Aita! Uua here vau ia oe! Nana! Maeva! Maita'i oe? "Maita'i oe?" "Maita'i vau." O vai to oe io'a? O Tom to'u i'oa. "O vai to oe io'a?" "O Tom to'u i'oa." Aita pe'a'pe'a. A parahi! Haere ra! A tauturu ia'u! Ha'apa'o maita'i! Aita i papu ia'u! Aita papu. Haere tatou!
ug	ھەممە ئىشنى بىلىمەن. سەنسىز ھايات بەربات. چاي ئىچىشتا شېكەر ئارىلاشتۇرماڭلار. ئالماقنىڭ بەرمىكى بار. مەر ھەمەت، ۋىزىنى ماڭا بېرىڭ. ئەمەلىي تارىخى دۇنيادا بارمۇ؟ نېمە قىلىۋاتىسەن؟ ئۇنى ئۇنىڭغا بۇلتۇر بەردىڭمۇ؟ ئەتە مەن ئۆيۈمدە. سېنى كۈتىمەن. سەن كۈلسەڭ، مەن خۇشال بولىمەن. بۇ يەردىن ئانچە يىراق ئەمەس. ئۇ لابوراتورىيىدا ئىشلەيدۇ. دەرستىن كېيىن نېمە قىلىسەن؟ مەن ئالان تېت، تەررى تېتنىڭ ئوغلى. سېۋەتتە بىر نەچچە ئالما بار. بۇ ياپونىيە. ئەتە قاچان يولغا چىقىمىز؟ سىزدە ۋاقتىڭىز بار بولسا، بۇ كىتابنى ئوقۇڭ. سېنى ياخشى كۆرىمەن. بىراق ئادەملەر ئوخشاش ئەمەس. بالىلار دېڭىز ساھىلىدا ئويناشقا ئامراق ياۋروپالىقلار ئۈزۈم ھاراقى ئىچىشكە ئامراق. ئۇ يەرنىڭ ھاۋاسى ئىسسىقمۇ؟ ھازىر نېمە قىلىشىمىز كېرەك؟
uk	Я вже закінчу коледж, коли ви вернетеся з Америки. Він наказав мені негайно вийти з кімнати. Як би ти не намагався, ти не вивчиш англійську за два-три місяці. Поки я не подзвонив, він не прийшов. У всесвіті багато галактик. Вона приймає душ щоранку. Неслухняний хлопчик заблукав й оглядався по сторонах. Вона повільно зникала в туманному лісі. Наш літак летів понад хмарами. У Майка є декілька друзів у Флориді. Місто бомбардували ворожі літаки. Я зустрінуся з тобою в неділю о третій. Для фінансування війни було видано облігації. Звідки беруть початок Олімпійські ігри? Я сказав собі: «Це гарна ідея». Ми збиралися пробути там біля двох тижнів. Як на мене, то наразі помовчу. Мій дядько вчора помер від раку шлунку. Здається, діти втомилися від плавання. Немає кохання без ревнощів. Можливо, я антисоціальний, але це не означає, що я не спілкуюся з людьми. Я не знаю, що ще можна зробити. Я навчився жити без неї. Справді? Мені завжди більше подобалися загадкові персонажі.
ur	آپ کیسے ہیں؟ آپ کا بہت شکریہ! جی ہاں. آپ کہاں تھے؟ تمام انسان آزاد اور حقوق و عزت کے اعتبار سے برابر پیدا ہوۓ ہیں۔ انہیں ضمیر اور عقل ودیعت ہوئی ہی۔ اسلۓ انہیں ایک دوسرے کے ساتھ بھائیچارے کا سلوک کرنا چاہیۓ۔ مجھے آپ سے پیار ہے۔ بی رنگ سبز خیالات شدت سے سوتی ہیں. در حال حاضر مشکلات ایمیلی دارم. با او تلفنی حرف زدم. بۇ ئۆي بەك ياخشى. بۈگۈن شەنبە. ئۇ قىسقا چاچلىق. ئۇ ئىت چوڭ. معاف کیجئیے گا، کیا وقت ہوا ہے؟ فکر مت کرو. تم مجھ پر بھروسہ کر سکتے ہو۔ او چشمان زیبائی دارد. ميري آنکهون کا نور ...أور سر کا تاج. وہ ۵ بجے واپس آیا ہے۔ مجھے کنیڈا گئے ہوئے کافی عرصہ ہو گیا ہے۔ کتابیں پڑھ کے اسے بہت خوشی ملتی ہے۔ جم اور نینسی کدھر ہیں؟ اجلاس پچھلے ہفتے منعقد ہوا تھا۔ مجھے مشورہ دو۔ مجھے بلکل ہی بھول گیا تھا۔ پیانو کافی مہنگا ہے۔
vi	Tôi phải đi ngủ. Bạn đang làm gì đây? Cái này là gì? Hôm nay là ngày 18 tháng sáu, và cũng là ngày sinh nhật của Muiriel! Chúc mừng sinh nhật, Muiriel! Bây giờ Muiriel được 20 tuổi. Mật mã là "Muiriel". Tôi trở lại mau. Tôi không biết. Tôi hết lời để nói. Cái này xẽ không bao giờ chấm giứt. Tôi không biết nên nói gì cả... Đó là một con thỏ hung ác. Tôi từ trên núi xuống. Tấm hình này có mới không? Rốt cuộc, ai cũng phải tự học thôi. Sẽ không xảy ra đâu. Tôi sẽ cố không quấy rầy bạn học hành. Đừng lo. Toi se goi ho ngay mai. Bạn nên đi ngủ đi. Người trước tôi nói ý kiến với tưởng tôi điên. Nếu thế giới không như bây giờ, thì tôi có thể tin ai cũng được. Tiếc rằng cái đó là sự thật. Phần nhiều người ta nghĩ tôi điên.
wa	D'vas li faye et goyî comm' ein' tute. Li picård, c'est on lingaedje d'oyi. I'n'a foc qu'ein osjaux d'cat d'veins l'cervelle de s'tiesse. Bondjoû, tortos. Vas' ti fé arèdjî ! Vas' à l'djote ! Vas' tchîre è Moûze ! Li France, c'est on payis del Urope coûtchantrece. Tos lès-omes vinèt-st-å monde lîbes, èt so-l'minme pîd po çou qu'ènn'èst d'leu dignité èt d'leus dreûts. I n'sont nin foû rêzon èt-z-ont-i leû consyince po zèls, çou qu'èlzès deût miner a s'kidûre onk' po l'ôte tot come dès frés. I comprind bé minou sins dire mon cat. Gråces ! Merci Bén seur. Bon voyaedje. A rvey, Sayoko. Kimint ça vs va? Disk' a torade! Disk' a! Disk' a dmwin. A dmwin. A pus tård! Proficiate! Boune tchance. Dji ratind. Cwand est çk' i rvént?
wo	Jaam nga fanane. Naka ngon si. Jamm nga yendoo. Xamuma. Fan nga dem? Ñibbal. Lii lan la? Kii lan la? Amuma muus. Wurus, amuma xaalis. Tey amuma xaalis. Ban dekka nga faxeeku? Fan nga joge? Dafa mèlni mouss bi dafa yeuk xètou ganax bi. Dama eumb mangui si ńénti wèr. Xam nako ba paré. Dama boga gena tay Alalu golo ca lex ba. Am naa giléém ca Gànnaar yomb naa wax. Bala nga xam luw taat di jariñ, mbate toog jote. Bant, lumu yàgg cig dex, du tax mu soppiku jasig. Bëgg-bëgg yee wuute, moo-tax njaay may jar ca jaba. Bëggum ñeex duma taxa dëppoo cin lu tàng. Benn loxo du tàccu. Bes boo gis, day leb walla muy fey.
xh	Enkosi! Ndiyakuthanda. Uvela phi? Ndiyagoduka. Uhamba ngantoni emsebenzini? Mandiye nawe. Uxolo! Ndingavula ifestile na? Wamkelekile. uTom uhlala eBoston. Unewayini. Banewayini. Sinewayini. Ingakanani indlu yakho? Indlu yam incinci. Ingakanani inja yakho? Eyam incinci. Indlu yakho inamagumbi okulala amangaphi? Indlu yam inamagumbi okulala amabini. Molo, igama lam nguPekka. Ngubani igama lakho? Ngubani igama lakho? Ndingakunceda? Kufuneka ndiye ngoku. Enkosi kakhulu ngeleta yakho. Ugwetyiwe iminyaka emithathu entolongweni. Ndiyoyika ukuhamba ndedwa. Bendiyilindele le nto.
yi	איך זע דעם גוטן סטודענט דער בחור איז דאָ די פֿרױ לײענט. דאָס הױז איז שײן. איך פֿאָטאָגראַפֿיר די פֿרױ איך זע דעם בחור איך פֿאַרריכֿט דאָס הױז איך לױף פֿון דער מײדל איך קוק אױף דעם הױז איך שרײַב דעם בחור איך װעל זאָגן דער פֿרױ װאָס איך װײס איך שיק זי אין קאַליפֿאָניע דער טאָג איז קורץ און ס'איז דאָ אַ סך אַרבעט. אַ גאַסט אויף א װײַל, זעט אױף אַ מײַל. אַ געשאָנקען פֿערד קוקט מען נישט די צײן. אַ מענטש איז שטאַרקער פֿון אײַזן און שװאַכער פֿון אַ פֿליג. אַ קלאַפּ פֿאַרגייט אַ וואָרט באַשטייט. אַז גאָט װיל שיסט אַ בעזעם אױך. װילסט אַ ביסל מילך? דאָס איז א גוט בוך, אַחוץ אַ פּאָר טעותים. ער זעט אױס אַלט, אָבער ער האָט נאָך נישט קײן דרײַסיק יאָר. אַז די מויז איז זאַט, איז דאָס מעל ביטער. האָסט אין זינען צו בלײַבן אַ סך צײַט? װילסט עפּעס טרינקען? װילסט טרינקען?
yo	Mo ní ológbò méjì. Ẹṣin jẹ́ funfun. Ẹṣin kìí ṣe funfun. Ẹṣin yìí jẹ́ funfun. Ẹṣin náà jẹ́ funfun. Ẹṣin yìí kìí ṣe funfun. Ẹṣin náà kìí ṣe funfun. Onísègùn ni mí. Onísègùn ni ẹ́. Onísègùn ni. Onísègùn ni wá. Onísègùn ni yín. Onísègùn ni wọ́n. Ìyàwó mi lọ sí oko. Owó rẹ̀ wà ní bánkì. Ó yà mí l'ẹ́nu. Agogo mejila ọsan. Mo fẹ́ rà ìwé. Ìwé kìí ṣe titun. Bawo ni? Ẹ̀gbẹ́ táa máa fi sùn lálẹ́, kò yẹ ká fi gbọgbẹ́ lọ́ọ̀sán. Ẹni tó bá ńjẹ nínú ọlà ẹnìkan nií pèé ní anímáṣaun. Mi ò fẹ́ lọ sí ilé-ẹ́kọ́. Ta ni Emily? Àwọn erékùṣù wà ní òkun.
zh-cn	我們試試看！ 我该去睡觉了。 你在干什麼啊？ 這是什麼啊？ 今天是６月１８号，也是Muiriel的生日！ 生日快乐，Muiriel！ Muiriel现在20岁了。 密码是"Muiriel"。 我很快就會回來。 我不知道。 我不知道應該說什麼才好。 這個永遠完不了了。 我只是不知道應該說什麼而已…… 那是一隻有惡意的兔子。 我以前在山里。 那是一张近照吗？ 我不知道我有沒有時間。 剛才我的麥克風沒起作用，不知道為什麼。 到了最後，大家一定要靠自己學習。 世界上的教育都讓我失望。 选择什么是“对”或“错”是一项艰难的任务，我们却必须要完成它。 這樣做的話什麼都不會改變的。 這個要三十歐元。 我一天賺一百歐元。 也许我会马上放弃然后去打盹。
zh-tw	Lorem ipsum odor amet, consectetuer adipiscing elit. Consectetur curabitur feugiat pulvinar consequat habitasse nibh vestibulum tincidunt pulvinar nibh aptent arcu magnis velit volutpat facilisis consectetur a etiam facilisis pulvinar tempus justo malesuada conubia libero porttitor magnis mauris est bibendum interdum arcu fringilla natoque mattis semper.
zu	Ngilambile. Unjani? Ninjani? Umbingelelo! Sawubona! Sawubona. Ngizokuza. Ngiyakuthanda. Ngiyakuzonda. Ngiyamthanda. Nginguthisha. Ngifuna ukuhlala emaphandleni. Ngifuna ukuhlala edolobheni. Ngifuna ukuhlala enqabeni. Ngingudokotela. Ngingumfundi. Ngingumfundi enyunivesini. Ngizise incwadi. Ngiyafunda isiZulu. Ucule iculo. Sinewayini. Ngiyagoduka. Ngingakusiza? Ngiyabhukuda olwandle. Besaba ukufa.
